id,sentiment
"5715_3",0.41328594015043024
"8645_1",0.21512527430063413
"2149_3",0.07393417713648173
"10403_10",0.6078301987553866
"5628_1",0.24205637748293396
"5570_10",0.8515503509327609
"1613_3",0.2033404725861791
"1454_4",0.7573615454190729
"5094_3",0.28890993785813257
"7982_1",0.2972439426884777
"6894_2",0.540883335234557
"6554_1",0.3566389824059365
"4721_3",0.35682843293384137
"6904_4",0.22607226432117752
"893_8",0.8856800921074953
"4605_4",0.5238811979015922
"11516_7",0.581425723569668
"11718_7",0.8855124465000953
"5956_1",0.046360294261610466
"7455_9",0.674198994075669
"6396_4",0.7544779178024986
"1223_8",0.7136864431005258
"8556_1",0.34636377354747694
"6108_8",0.6696684742465722
"11690_1",0.09668678749796636
"3778_9",0.5729647818949783
"3627_4",0.43328826418322364
"8256_4",0.4300533628551983
"533_1",0.06538637718613032
"5235_4",0.06142557905514153
"621_2",0.44039524100719457
"5365_1",0.402953886712559
"8180_3",0.47593632462149593
"7396_7",0.32780569031538287
"9776_10",0.8419451248901314
"8175_10",0.86048210176579
"3128_1",0.24407013324523633
"4606_1",0.37423532321172304
"6158_2",0.12506521387614844
"3281_10",0.6213792138843052
"4723_4",0.16656650828977704
"11994_3",0.3412187244787378
"7701_1",0.020114113560704708
"103_3",0.26565997555316156
"8908_10",0.835116524482331
"8876_1",0.10105057475631625
"7519_9",0.7566054082129772
"12456_8",0.4899953219533048
"9514_8",0.7049071115762324
"8680_8",0.38133774199618775
"12402_10",0.6289300561505601
"362_2",0.35529524834625453
"9825_7",0.6167872091868382
"2913_3",0.5868916395226647
"7164_8",0.8261338177793811
"11177_7",0.6581679322305929
"5707_10",0.8367077055314941
"8103_10",0.7720355860327718
"6289_1",0.03273989950073833
"11754_1",0.42725383178858367
"11640_10",0.5612065480664266
"9933_7",0.6189858227277175
"185_10",0.7887885071734362
"242_10",0.9129342424216007
"9369_8",0.780852616827833
"7453_10",0.5826779461201281
"7514_7",0.4038087630154387
"10860_2",0.1881634958446304
"8663_8",0.6706190529880843
"9108_1",0.1251994863410555
"7941_1",0.2311554799602943
"10116_1",0.021023567219535855
"9841_4",0.30006554472872876
"4512_9",0.8228016062719978
"4853_2",0.3383071736754138
"2664_4",0.554117874401351
"9966_10",0.8532678830157967
"5167_2",0.2556180608258737
"3894_2",0.07317091783467636
"3929_8",0.6180399398067699
"7165_10",0.6904709739083322
"5451_8",0.6655522667910564
"2947_4",0.6257213266525303
"4611_10",0.7686345834987861
"5807_1",0.25262549645799093
"9464_8",0.7423751971548008
"3124_10",0.8007807936332343
"2705_4",0.6632594189961157
"12187_8",0.8817732004987803
"12319_10",0.7522075960696384
"9874_3",0.26343348324065474
"3406_4",0.4243090638982141
"2327_10",0.8394117834019913
"605_10",0.8202956257754636
"8080_4",0.27428268458211874
"3074_10",0.9052654285640231
"2499_3",0.21978855443083878
"1013_1",0.4908295905667106
"11535_1",0.09207755367427034
"4118_7",0.6636255749009691
"10492_8",0.7999222947433504
"2129_4",0.27157414002305724
"9814_10",0.5221985109577842
"10671_9",0.6009073110759054
"5980_10",0.8611428345061483
"2755_2",0.4550445511967477
"5461_2",0.3048954839876592
"11979_1",0.2264988649756057
"8810_1",0.0845279657376628
"852_7",0.8144704670704683
"10961_4",0.10145286526770737
"7436_4",0.4842152166097222
"11281_3",0.5045578754678037
"4208_3",0.1990599557678531
"8213_10",0.6223858190498268
"9851_2",0.419733139239609
"4713_7",0.684387043119958
"9528_1",0.8382289308393088
"3595_10",0.9152512059680887
"5785_3",0.5058656705906248
"10370_3",0.14888275074766938
"1980_3",0.4905852150197615
"8800_4",0.45163385048441446
"4437_3",0.2333060959791844
"28_3",0.40884767771879027
"12171_1",0.48278017015005537
"9359_3",0.33553420457297
"3831_9",0.9479531007933114
"10962_7",0.8868944822770006
"1500_9",0.6123243549988594
"11470_10",0.7770097221206109
"11843_3",0.15197669191510813
"11200_4",0.5848660079625898
"1067_1",0.07809601283373455
"3333_1",0.12716930240889782
"4487_4",0.7804733858787248
"6428_1",0.10110430014129736
"575_7",0.11773951876889914
"10904_9",0.7335689587448869
"11821_2",0.418083571212687
"11605_1",0.1384210598673569
"1111_7",0.7047586481856771
"10295_1",0.46984721996928186
"1146_4",0.15394758022569488
"2405_9",0.46163295083567557
"11081_10",0.7286505574548837
"2201_10",0.904415957457064
"4844_1",0.13503303293783434
"11007_8",0.7294276356681038
"6535_7",0.6251918717891489
"2653_4",0.14814552126517558
"8245_10",0.7804907493878489
"9951_8",0.7667704064194509
"6133_8",0.3412343440866151
"10006_2",0.1207952924172452
"7350_1",0.5066830137289893
"4509_9",0.8621545232987171
"948_1",0.06496090593155875
"3987_1",0.3418508029531335
"2947_10",0.2665545273545028
"6041_3",0.02944359321262391
"2946_1",0.26083589008666536
"11967_4",0.11700388541849839
"1185_10",0.928226959980395
"10323_2",0.6097913372574223
"11706_2",0.0362567819106027
"3663_1",0.1531534402360912
"5602_10",0.8841351080800177
"4870_10",0.6113509882145837
"1994_1",0.18497936343493196
"10807_7",0.7879987242283312
"6871_3",0.7862816849071733
"1175_2",0.1350996054640919
"10919_7",0.7966694354908677
"8127_10",0.7382529662234685
"12497_4",0.3841163699716407
"3274_1",0.47517532945482477
"2568_3",0.34830183046550756
"840_2",0.06490710644114274
"5626_10",0.9193889564258403
"7561_10",0.878389530028296
"4600_3",0.35276560643414817
"3324_9",0.5391136937611186
"8899_7",0.7610346864357902
"5592_8",0.7117413357278669
"12483_4",0.10560036438768197
"7874_1",0.0256989617914221
"5878_10",0.829030237278942
"4303_9",0.5227692859881952
"9421_1",0.2898695776961517
"10269_4",0.43460985549131287
"10615_2",0.24564627763527622
"2634_10",0.8559013845947181
"7522_1",0.1273265548701793
"9289_10",0.6423058314275341
"4636_10",0.48394696008311094
"1241_7",0.3722482229007969
"9458_9",0.6535256822039563
"11690_10",0.9234078728423387
"7176_4",0.4521906128736033
"6212_10",0.769059727818748
"6319_1",0.22704302981845795
"5229_3",0.3906249098405354
"466_9",0.9188569913805781
"8693_2",0.44689436343650085
"2952_10",0.8222614951641206
"1128_1",0.11482755921839252
"3975_10",0.5940417758795726
"11365_10",0.8079651231884295
"2074_9",0.8062172426861004
"9768_10",0.8993347382491801
"4895_1",0.2909265168194232
"5726_10",0.869100980931429
"9993_10",0.8591837853104588
"11319_2",0.481747895408258
"10561_2",0.3800531312837237
"5455_8",0.821548546180702
"10684_3",0.2934138462218475
"3652_3",0.28505311634885727
"7825_1",0.15973632435018972
"8806_1",0.22910557012935115
"275_10",0.7668114712667382
"2246_1",0.1171854682414446
"11968_2",0.04153515394413323
"2528_1",0.5250329550122289
"8491_8",0.6358449272569743
"13_1",0.6519422136933936
"4530_8",0.6390541502944821
"5207_3",0.1675768785086472
"11648_10",0.6910096402305951
"8260_1",0.40627750253241135
"10730_10",0.7269412114482618
"10402_3",0.4319083341783552
"8077_1",0.07785516601467918
"8598_8",0.7078419693105881
"2809_3",0.0933870363421946
"12490_10",0.841137813296385
"1447_9",0.8277235923041275
"1605_3",0.45031994319075436
"2311_4",0.05758197723320786
"3235_9",0.7023989458528918
"5725_10",0.6644705297028614
"9025_10",0.8525282279400122
"6049_9",0.6619285635521999
"4803_10",0.9450645792881968
"191_9",0.9565880924773775
"420_3",0.46450302035478513
"5238_2",0.03438702911058055
"1280_9",0.8637892636610709
"9408_4",0.24806915384093634
"819_1",0.017884709634933448
"1656_4",0.2233070670557138
"9964_3",0.30753175949952166
"10404_4",0.5952374463828872
"12369_10",0.6925528575960553
"6423_1",0.24013818351633814
"9942_8",0.41055513076020733
"1519_1",0.3233166676834738
"100_10",0.8422825433411418
"3216_10",0.7003056139014756
"3909_10",0.5813509086589549
"5034_7",0.906242331728642
"14_8",0.8857671332519028
"5891_3",0.14012768864185884
"8496_10",0.9565044451971468
"7429_1",0.12224624552940275
"9457_1",0.26878848272562955
"9602_8",0.7694149058099554
"4198_1",0.10516381351538888
"154_2",0.41484278239798195
"5070_2",0.1946698193915735
"4207_8",0.6217806869154211
"7758_8",0.705713273276237
"4439_9",0.8375325700246866
"12042_1",0.056550043616079126
"7244_1",0.06467053256610335
"6854_1",0.21477677841465623
"11932_10",0.7837666797809998
"4151_10",0.7894766908128757
"7265_1",0.15294680987664452
"10272_7",0.9196788569866157
"4256_4",0.3351505053639141
"1225_7",0.7116537841849954
"956_10",0.842469882090159
"6389_2",0.2646385346159709
"1365_4",0.2120542048389247
"4752_7",0.6268603169718557
"276_10",0.9028979664900864
"8766_9",0.5760555652181857
"11225_10",0.7607276360621464
"6920_1",0.11466362982539166
"11536_1",0.03244093543186143
"1923_9",0.826164581135317
"11460_10",0.5426119964881334
"10054_7",0.7237193802375828
"10845_1",0.029150316667085244
"10231_4",0.45344239435254036
"9430_8",0.6669201765169755
"3226_2",0.14237464810943815
"4298_3",0.25454387625567426
"10635_4",0.37580664305797745
"10567_4",0.14875076354118127
"5460_10",0.8208600279749457
"7310_7",0.5904026156821041
"10330_2",0.05245775840420374
"5151_9",0.8110688662292324
"11_3",0.7113334477605888
"1448_8",0.5250355202559525
"10130_8",0.8549873867371359
"2199_3",0.11689046424610491
"1761_10",0.7964614961342903
"2782_1",0.06910528478559633
"7618_10",0.8770252370411957
"85_10",0.7460092925183431
"5730_3",0.24693856395097533
"3641_1",0.4176655494975538
"8190_9",0.9161481230382175
"9533_10",0.9404473466976454
"9508_1",0.14085287402248614
"237_8",0.9149607973866765
"3981_7",0.5578376179397149
"7194_9",0.6760616835301824
"10584_8",0.4439871815140181
"248_2",0.043606339495716274
"8358_4",0.11609050603619246
"1218_1",0.032326092256769114
"4191_10",0.20348405746004766
"3090_8",0.7262362279938956
"11923_2",0.2732908614035881
"1640_8",0.6901045765918855
"9972_3",0.29053837453814807
"11818_4",0.48448833749584497
"4350_10",0.8294763915333369
"877_10",0.5011572736362785
"10017_8",0.7352320105364216
"7975_10",0.8256998264226317
"8436_1",0.16709105615140318
"6024_7",0.6379727515123131
"3112_1",0.15914733124098066
"951_10",0.8310524958460925
"1622_1",0.07458920710241092
"191_3",0.4317448961067828
"5669_1",0.10594931451301486
"1891_4",0.28683935473602473
"12173_9",0.5723868375843948
"7887_7",0.6648894017986174
"3256_10",0.34411755079666384
"5419_1",0.05588198285614517
"7635_1",0.139459336495044
"8297_2",0.28686412986004983
"7137_8",0.5674758769875988
"7562_3",0.40209226175704244
"9944_1",0.07905543605322218
"4288_1",0.029509535780463312
"8087_1",0.3821333799617906
"4771_10",0.6841876069066671
"10482_10",0.6291009336305856
"5324_10",0.9176942128769552
"3080_1",0.2103026784320352
"10923_7",0.8022868763198217
"1753_7",0.799696525770914
"317_10",0.7760814263084077
"12474_8",0.6347230008246111
"773_8",0.8478204799905373
"388_1",0.4103803002011081
"12141_2",0.37021345553672286
"5667_1",0.5249328797376134
"1071_9",0.8566540779083796
"2897_10",0.8267798338900744
"9481_4",0.5858899881956858
"12025_1",0.05611523521122581
"8879_7",0.4741391386063396
"5683_1",0.16820676656952557
"7026_1",0.1469798815227755
"2439_1",0.3957356545267475
"3631_7",0.6744452758363344
"1650_9",0.526342510619647
"5378_7",0.8799712820548655
"9745_1",0.027838339253960225
"11563_8",0.6014687670589861
"299_8",0.8591514497052634
"9471_2",0.46900525638728097
"1866_1",0.1737672829441894
"2639_4",0.3801504162617952
"5122_1",0.22292919163766095
"12341_7",0.44967100342475497
"2936_8",0.8303425707378088
"8647_10",0.5065302119375061
"4255_9",0.782206330293868
"7262_8",0.3988797792516585
"8413_10",0.6311754553827186
"10080_1",0.22818194197782551
"3973_1",0.40782440256393976
"8752_9",0.9026472535399793
"4018_2",0.32568572224380016
"7669_1",0.1765856584886256
"10421_4",0.3541926806417716
"7854_8",0.7958995733356878
"162_8",0.37777274933091864
"11614_9",0.7173617383851836
"11343_8",0.9042472272980566
"1708_7",0.3388005758550237
"7115_4",0.47669150091433893
"10498_10",0.3790059674088177
"2944_8",0.7992482265666383
"10474_3",0.34820648280162064
"1263_1",0.18378158763191152
"1693_4",0.6682694842881696
"9600_9",0.5153649909079709
"11173_2",0.3674111736579484
"3961_2",0.3507252025478757
"8011_1",0.2669094065976379
"7386_8",0.5488895003715233
"8787_8",0.7209940151073835
"12349_9",0.7140355295877434
"1776_4",0.26000486980842574
"5885_4",0.7185239835201721
"220_4",0.20743268957670838
"5547_8",0.8340185509337907
"2853_1",0.2204385271974955
"2157_2",0.2325894913937828
"11667_2",0.3484729432547796
"194_7",0.8485477843249437
"1633_1",0.05023943198235325
"6897_2",0.18807247945222624
"11568_2",0.1644520461755607
"9219_1",0.2912700669654171
"477_8",0.7524433314081108
"8980_3",0.6945569853118202
"4612_10",0.46269030770092384
"8030_10",0.8984987260211984
"1846_8",0.980631188828769
"2786_8",0.7769474169579137
"2634_1",0.08226385181764223
"3110_8",0.8045099963075383
"11587_8",0.7121270529891031
"11262_8",0.6038904434821837
"5680_7",0.3426705714550064
"4583_4",0.4262739457904755
"1451_1",0.09301361050494432
"4244_4",0.10039089106951002
"6176_4",0.11465312250636181
"8851_10",0.7840410517508613
"908_9",0.8310439877861493
"7494_9",0.4601616254783897
"8061_3",0.254287431652604
"789_1",0.36160812793182157
"2374_7",0.6374510987149151
"11225_3",0.1157273604639339
"4467_4",0.13945232587844286
"8516_10",0.36443720376611966
"4121_10",0.7942155923168125
"10267_7",0.5304815171838438
"6040_8",0.6797275173449319
"8338_7",0.7679664673508358
"2903_7",0.910171279245154
"6662_9",0.8753780645256926
"5333_10",0.8066356672634079
"7470_4",0.2181270886306319
"8813_1",0.15964781648113474
"4514_3",0.7092994911240547
"9584_7",0.2672606578386207
"11706_8",0.8354086900203792
"11538_8",0.6668243056377839
"4210_1",0.014579951027626057
"8984_1",0.04721254256214602
"3431_4",0.1365507481420773
"4973_10",0.8472450802597381
"12260_1",0.07821938364495995
"4267_10",0.8274313167169448
"9906_9",0.8936591724914477
"670_7",0.7832919879727582
"6270_3",0.07903458201395583
"5164_4",0.21584623813361878
"9741_2",0.2167117838837775
"3761_8",0.5287652192351409
"2651_2",0.23463316803334133
"7448_10",0.7741117675314289
"7184_9",0.8343035053156533
"1313_9",0.7297483642536895
"10654_8",0.8532918075708282
"7151_1",0.0641555314157533
"2320_10",0.6458830117016399
"12033_7",0.3672177742905377
"6429_1",0.045774028204147776
"1420_4",0.6350448129201195
"3002_7",0.5181782573958127
"1299_1",0.1510328576100598
"7897_9",0.8150950090734449
"1529_4",0.1638611176323005
"9760_2",0.24482455807773684
"11318_1",0.1293669868489988
"2217_3",0.28010519146969887
"11641_2",0.2225891954001032
"7238_10",0.8005521581216942
"7710_8",0.7487263135439469
"12011_8",0.7073192328453504
"4495_7",0.8610990983238328
"11144_4",0.4623118439338075
"5625_2",0.17204083845788948
"2926_7",0.43630353172918573
"8538_8",0.7293676839664666
"8875_10",0.6217358383264393
"10881_10",0.8754709457548095
"1662_7",0.7142732447683127
"4560_9",0.6178889399757224
"6714_4",0.22936080694528008
"9059_10",0.8241478703051625
"6631_10",0.741379892015085
"8520_1",0.06831733797691764
"918_4",0.5090438256629003
"3102_10",0.7817313908135558
"3611_2",0.1317494584903133
"8434_10",0.7913236843619732
"681_7",0.8715545927042868
"7386_4",0.11169912897556514
"7566_9",0.3161520028841259
"10110_10",0.7309685193814613
"10486_10",0.892053597047537
"1492_3",0.4172451810001652
"11823_1",0.1070012987998835
"2331_9",0.7620142133949539
"2200_2",0.20947547940137182
"9547_1",0.0925206378652817
"785_2",0.08907880699701513
"5101_4",0.356885556177163
"5657_10",0.5869562049183135
"6902_7",0.6292056148740253
"1490_9",0.6338388498601535
"7148_9",0.8089320144088645
"7387_8",0.6032168779129179
"8277_9",0.8289892540279656
"6912_7",0.8241526723112677
"170_2",0.7476932600121778
"7702_10",0.8774948125312327
"4393_3",0.08232306115722497
"2608_3",0.6983684513507455
"4931_8",0.8558103283670428
"10589_10",0.7438541844906462
"8623_4",0.15564613797492938
"6057_2",0.15054602651131377
"2704_9",0.9202188958575425
"1790_2",0.3674751300176257
"12370_1",0.02995719256797218
"159_1",0.07715043680419534
"343_9",0.9552600169886506
"2128_9",0.8444428738842502
"11181_8",0.7573228383121633
"11775_10",0.809602842106246
"3514_10",0.6222300466959797
"6993_2",0.10999901089474201
"2866_9",0.5125414374413736
"1000_9",0.8651655203176227
"11772_7",0.6009785305466439
"3355_9",0.308961405017648
"8519_8",0.5257150492438027
"7879_3",0.3034724357365019
"4332_10",0.6551631592194412
"5403_1",0.09258677767332335
"1514_7",0.2614985680649703
"7904_1",0.09645433769900581
"10550_2",0.461573315447382
"11442_10",0.7499323032421299
"2821_3",0.21076069307798334
"5766_1",0.02954249270186902
"8061_9",0.8930101239823243
"2166_1",0.12189056529344061
"6206_1",0.21478541951736352
"11124_2",0.1673158693700372
"7625_10",0.6961780596262581
"90_9",0.6228159718591816
"7959_10",0.7028114573579973
"7029_10",0.7953132812457222
"779_8",0.9398214862552189
"1101_4",0.21107244404133577
"11189_4",0.16072698156849774
"9790_4",0.19545999784424095
"10861_1",0.17868365119896262
"5902_2",0.22248699441242864
"9545_10",0.5255714580586032
"3730_1",0.03033559892758419
"4951_9",0.5777466179386067
"3295_1",0.26794503055202934
"9495_2",0.5132064477933101
"2876_1",0.5808905635215608
"2796_1",0.1096541387996141
"10338_3",0.3166873832504622
"10913_7",0.43571455075130705
"4685_2",0.03574328322425708
"11586_1",0.250382951753412
"4904_7",0.55806865916038
"7110_7",0.6321687781449188
"2086_4",0.45869789097216
"7372_7",0.6301720557231084
"135_9",0.7669203829856277
"7038_3",0.4070424915858777
"1119_2",0.1283306776871947
"5057_8",0.5461630244311086
"3479_10",0.919844054730769
"6489_8",0.8923588916756179
"4910_8",0.8106709296877119
"5979_10",0.6708136860023175
"11304_1",0.14094040377006245
"2102_9",0.892302131461646
"8048_1",0.1419478783245182
"12153_7",0.6928103503915118
"4832_8",0.7542606584267424
"3079_9",0.8163618307963472
"8254_2",0.1441812602007728
"7981_7",0.8130192275517907
"611_1",0.526401717422858
"307_10",0.5937196685688164
"8861_3",0.12424435833715584
"4635_4",0.601667127782496
"6197_7",0.7385995768989868
"6739_3",0.2743386998389642
"8588_9",0.761055488202296
"8461_7",0.5184666330442848
"10089_1",0.29970283746086374
"2609_7",0.6157753622477605
"1418_3",0.4231358012947398
"2661_10",0.7369487835750264
"1253_9",0.7311506008657627
"8815_9",0.5129907931437234
"9867_8",0.8372700143194315
"2155_1",0.1771995872508721
"12259_4",0.228315580529798
"11224_3",0.5543923005531352
"4781_1",0.07867158043076611
"4354_9",0.909850101102673
"9629_9",0.7054485481331927
"3629_9",0.9210258863827597
"6445_10",0.9171517613060939
"9526_10",0.8412122111256094
"5138_2",0.0963888074046193
"349_10",0.7793277292936164
"2099_7",0.566238047518559
"4411_1",0.5423918913732658
"8127_3",0.11509069577774422
"5225_8",0.6655755775370881
"7970_3",0.174227017500555
"5688_7",0.5004969370657603
"12099_3",0.26842934057127843
"6020_4",0.3477218590591389
"3892_8",0.797963306853869
"2098_8",0.7982463328699889
"4851_7",0.790233121054161
"10967_10",0.5545831134643201
"6230_4",0.4846348467594626
"2211_2",0.11250244140656575
"11978_10",0.7184812291643135
"8802_1",0.12916621000703885
"11010_3",0.09986249162610979
"10083_2",0.38787513219639447
"5588_10",0.4858712706233945
"958_10",0.645222874526458
"6771_4",0.46303370493793
"6767_9",0.7594689411184107
"7302_10",0.8565588333417038
"5324_3",0.0938711709904083
"7737_10",0.9460613150979499
"8603_10",0.6848343012839352
"3029_7",0.785232877185361
"8640_2",0.06036711422321066
"2139_1",0.041497551073402784
"6305_10",0.8547490743342373
"6884_7",0.779552834355578
"5534_8",0.6033391929771914
"7619_8",0.9053527658722241
"10057_8",0.6212878868033667
"972_7",0.8117646177019167
"6245_8",0.643836261644535
"6627_7",0.8539988572340639
"3621_10",0.4316378944506137
"2290_4",0.6094778852401798
"24_4",0.44374683302653084
"5689_1",0.03186363659990924
"6497_4",0.2884897480420223
"12405_4",0.6525006415715187
"11720_7",0.8527236440164605
"10088_1",0.07530220993668253
"9258_9",0.9392646888976195
"354_4",0.6970448156972197
"4770_10",0.7308781446070696
"1035_3",0.4479209251752709
"739_1",0.08051864845200302
"6267_7",0.7768505873783406
"1562_8",0.7841058092975564
"1438_1",0.09085554821528896
"281_8",0.8971099110747268
"1818_1",0.5266883355379616
"3943_3",0.24750564026538993
"8116_4",0.5926206401729348
"6984_1",0.12849604032641831
"5330_4",0.09069713082808921
"8821_8",0.9042864097827574
"10484_10",0.9282832016856726
"1886_4",0.12571104474794095
"7943_2",0.4559896104785894
"6438_7",0.8559499705563083
"8931_10",0.6245537786584994
"10538_10",0.5456442398366409
"534_10",0.9172605298998718
"7329_2",0.09976973640415866
"6614_2",0.6492695234250249
"710_10",0.7576837939424402
"3120_4",0.3611171066813554
"9046_1",0.08620290392419912
"5638_2",0.3023454654330698
"2455_4",0.2639466832234323
"2652_3",0.22115385689200495
"11006_4",0.4149317560446674
"5065_3",0.07661530128634073
"9805_10",0.7340888869910149
"7092_8",0.893668181814037
"1735_10",0.7110343048190215
"3609_1",0.11266892655738292
